date,year,month_num,month_name,year_month,week_of_year,dow_num,day_of_week,scenario,available_fte,required_fte,staffing_gap,coverage_pct,risk_level
2026-12-11,2026,12,December,2026-December,50,4,Friday,baseline,86.57,102.4,-15.83,84.54,High Risk
2026-12-11,2026,12,December,2026-December,50,4,Friday,hiring,99.56,102.4,-2.84,97.23,Low Risk
2026-12-11,2026,12,December,2026-December,50,4,Friday,attrition,73.58,102.4,-28.82,71.86,Critical
2026-12-12,2026,12,December,2026-December,50,5,Saturday,baseline,86.57,84.3,2.27,102.69,Low Risk
2026-12-12,2026,12,December,2026-December,50,5,Saturday,hiring,99.56,84.3,15.26,118.1,Surplus
2026-12-12,2026,12,December,2026-December,50,5,Saturday,attrition,73.58,84.3,-10.72,87.28,Moderate Risk
2026-12-13,2026,12,December,2026-December,50,6,Sunday,baseline,86.57,66.23,20.34,130.71,Surplus
2026-12-13,2026,12,December,2026-December,50,6,Sunday,hiring,99.56,66.23,33.33,150.32,Surplus
2026-12-13,2026,12,December,2026-December,50,6,Sunday,attrition,73.58,66.23,7.35,111.1,Surplus
2026-12-14,2026,12,December,2026-December,51,0,Monday,baseline,87.29,129.87,-42.58,67.21,Critical
2026-12-14,2026,12,December,2026-December,51,0,Monday,hiring,100.38,129.87,-29.49,77.29,High Risk
2026-12-14,2026,12,December,2026-December,51,0,Monday,attrition,74.2,129.87,-55.67,57.13,Critical
2026-12-15,2026,12,December,2026-December,51,1,Tuesday,baseline,87.29,124.56,-37.27,70.08,Critical
2026-12-15,2026,12,December,2026-December,51,1,Tuesday,hiring,100.38,124.56,-24.18,80.59,High Risk
2026-12-15,2026,12,December,2026-December,51,1,Tuesday,attrition,74.2,124.56,-50.36,59.57,Critical
2026-12-16,2026,12,December,2026-December,51,2,Wednesday,baseline,87.29,116.17,-28.88,75.14,High Risk
2026-12-16,2026,12,December,2026-December,51,2,Wednesday,hiring,100.38,116.17,-15.79,86.41,Moderate Risk
2026-12-16,2026,12,December,2026-December,51,2,Wednesday,attrition,74.2,116.17,-41.97,63.87,Critical
2026-12-17,2026,12,December,2026-December,51,3,Thursday,baseline,87.29,110.52,-23.23,78.98,High Risk
2026-12-17,2026,12,December,2026-December,51,3,Thursday,hiring,100.38,110.52,-10.14,90.83,Moderate Risk
2026-12-17,2026,12,December,2026-December,51,3,Thursday,attrition,74.2,110.52,-36.32,67.14,Critical
2026-12-18,2026,12,December,2026-December,51,4,Friday,baseline,87.29,102.44,-15.15,85.21,Moderate Risk
2026-12-18,2026,12,December,2026-December,51,4,Friday,hiring,100.38,102.44,-2.06,97.99,Low Risk
2026-12-18,2026,12,December,2026-December,51,4,Friday,attrition,74.2,102.44,-28.24,72.43,Critical
2026-12-19,2026,12,December,2026-December,51,5,Saturday,baseline,87.29,84.36,2.93,103.47,Low Risk
2026-12-19,2026,12,December,2026-December,51,5,Saturday,hiring,100.38,84.36,16.02,118.99,Surplus
2026-12-19,2026,12,December,2026-December,51,5,Saturday,attrition,74.2,84.36,-10.16,87.96,Moderate Risk
2026-12-20,2026,12,December,2026-December,51,6,Sunday,baseline,87.29,66.28,21.01,131.7,Surplus
2026-12-20,2026,12,December,2026-December,51,6,Sunday,hiring,100.38,66.28,34.1,151.45,Surplus
2026-12-20,2026,12,December,2026-December,51,6,Sunday,attrition,74.2,66.28,7.92,111.95,Surplus
2026-12-21,2026,12,December,2026-December,52,0,Monday,baseline,98.29,129.92,-31.63,75.65,High Risk
2026-12-21,2026,12,December,2026-December,52,0,Monday,hiring,113.03,129.92,-16.89,87.0,Moderate Risk
2026-12-21,2026,12,December,2026-December,52,0,Monday,attrition,83.55,129.92,-46.37,64.31,Critical
2026-12-22,2026,12,December,2026-December,52,1,Tuesday,baseline,98.29,124.62,-26.33,78.87,High Risk
2026-12-22,2026,12,December,2026-December,52,1,Tuesday,hiring,113.03,124.62,-11.59,90.7,Moderate Risk
2026-12-22,2026,12,December,2026-December,52,1,Tuesday,attrition,83.55,124.62,-41.07,67.04,Critical
2026-12-23,2026,12,December,2026-December,52,2,Wednesday,baseline,98.29,116.23,-17.94,84.57,High Risk
2026-12-23,2026,12,December,2026-December,52,2,Wednesday,hiring,113.03,116.23,-3.2,97.25,Low Risk
2026-12-23,2026,12,December,2026-December,52,2,Wednesday,attrition,83.55,116.23,-32.68,71.88,Critical
2026-12-24,2026,12,December,2026-December,52,3,Thursday,baseline,98.29,110.58,-12.29,88.89,Moderate Risk
2026-12-24,2026,12,December,2026-December,52,3,Thursday,hiring,113.03,110.58,2.45,102.22,Low Risk
2026-12-24,2026,12,December,2026-December,52,3,Thursday,attrition,83.55,110.58,-27.03,75.56,High Risk
2026-12-25,2026,12,December,2026-December,52,4,Friday,baseline,98.29,102.5,-4.21,95.89,Low Risk
2026-12-25,2026,12,December,2026-December,52,4,Friday,hiring,113.03,102.5,10.53,110.27,Surplus
2026-12-25,2026,12,December,2026-December,52,4,Friday,attrition,83.55,102.5,-18.95,81.51,High Risk
2026-12-26,2026,12,December,2026-December,52,5,Saturday,baseline,98.29,84.4,13.89,116.46,Surplus
2026-12-26,2026,12,December,2026-December,52,5,Saturday,hiring,113.03,84.4,28.63,133.92,Surplus
2026-12-26,2026,12,December,2026-December,52,5,Saturday,attrition,83.55,84.4,-0.85,98.99,Low Risk
2026-12-27,2026,12,December,2026-December,52,6,Sunday,baseline,98.29,66.33,31.96,148.18,Surplus
2026-12-27,2026,12,December,2026-December,52,6,Sunday,hiring,113.03,66.33,46.7,170.41,Surplus
2026-12-27,2026,12,December,2026-December,52,6,Sunday,attrition,83.55,66.33,17.22,125.96,Surplus
